date,store,item,quantity,price,total,original_price,corrected_price,price_was_total_flag
2025-10-11,Walmart,"Heinz Tomato Ketchup, 32 oz Bottle",1.0,4.4700,4.4700,4.47,4.4700,yes
2025-10-11,Walmart,"Thomas' Light Multi-Grain English Muffins, 6 count, 100 Calories English Muffins, 12 oz Tray",2.0,3.6700,7.3400,7.34,3.6700,yes
2025-10-11,Walmart,"bubly Sparkling Water, The Super Mario Galaxy Movie Lime, Zero Sugar & Zero Calories, 12 fl oz Cans (8 pack)​",1.0,4.2800,4.2800,4.28,4.2800,yes
2025-10-11,Walmart,"Great Value Whole Vitamin D Milk, Gallon, 128 fl oz",1.0,2.3200,2.3200,2.32,2.3200,yes
2025-10-11,Walmart,"DiGiorno Stuffed Crust Cheese, Veggie, and Meat Supreme Pizza, 26.4 oz (Frozen)",1.0,8.4700,8.4700,8.47,8.4700,yes
2025-10-11,Walmart,"Great Value Large White Eggs, 18 Count",1.0,3.4600,3.4600,3.46,3.4600,yes
2025-10-11,Walmart,"DiGiorno Classic Crust Cheese Pizza, 19.1 oz (Frozen)",2.0,4.6700,9.3400,9.34,4.6700,yes
2025-10-14,Walmart,"TPH BY TARAJI Hustle & Co Hydrating Co Wash Cleansing Hair Conditioner | Coily & Curly Hair | All Genders, 12 oz.",2.0,10.0000,20.0000,20.0,10.0000,yes
2025-10-14,Walmart,"Great Value Uncooked Original Breakfast Pork Sausage Links, 12 oz Package",2.0,2.4200,4.8400,4.84,2.4200,yes
2025-10-14,Walmart,"Fresh Whole Yellow Onion, Each",1.0,0.99,0.99,0.99,,no
2025-10-14,Walmart,"Fresh Banana, Each",4.0,0.2075,0.83,0.2075,,no
2025-10-14,Walmart,"Great Value No Stir Creamy Natural Peanut Butter Spread, 40 oz",1.0,3.9800,3.9800,3.98,3.9800,yes
2025-10-14,Walmart,"Blue Diamond Almonds, Lightly Salted Snack Almonds perfect for lunches and on-the-go, 25 oz.",1.0,9.9800,9.9800,9.98,9.9800,yes
2025-10-14,Walmart,"Hellmann's Real Mayonnaise Rich Creamy Condiment Gluten Free, 20 oz Squeeze Bottle",1.0,5.9800,5.9800,5.98,5.9800,yes
2025-10-14,Walmart,"Fritos Scoops! Corn Snacks, Party Size, 15.5 oz Bag",2.0,5.9400,11.8800,11.88,5.9400,yes
2025-10-14,Walmart,"Great Value Original Whipped Cream Cheese Spread, 12 oz Tub",1.0,2.9200,2.9200,2.92,2.9200,yes
2025-10-14,Walmart,"bubly Sparkling Water, The Super Mario Galaxy Movie Cherry, Zero Sugar & Zero Calories ,12 fl oz Cans (8 pack)​",1.0,4.2800,4.2800,4.28,4.2800,yes
2025-10-14,Walmart,"Marketside Plain Goat Cheese, 4 oz",2.0,2.9700,5.9400,5.94,2.9700,yes
2025-10-14,Walmart,"DiGiorno Stuffed Crust Cheese, Veggie, and Meat Supreme Pizza, 26.4 oz (Frozen)",1.0,8.4700,8.4700,8.47,8.4700,yes
2025-10-14,Walmart,"Great Value Large White Eggs, 18 Count",1.0,3.4600,3.4600,3.46,3.4600,yes
2025-10-14,Walmart,"Pillsbury Grands! Southern Homestyle Buttermilk Biscuits, 2 Pack, 16 Biscuits, 32.6 oz",1.0,4.4600,4.4600,4.46,4.4600,yes
2025-10-14,Walmart,"Jimmy Dean Premium Pork Regular Sausage Roll, 16 oz",1.0,4.9700,4.9700,4.97,4.9700,yes
2025-10-14,Walmart,"Great Value Cut Green Beans, 14.5 oz Can",2.0,0.5000,1.0000,1.0,0.5000,yes
2025-10-14,Walmart,"Kerrygold Grass-Fed Pure Irish Salted Butter Sticks, 8 oz, 2 Sticks",1.0,5.2400,5.2400,5.24,5.2400,yes
2025-10-14,Walmart,"The Cheesecake Factory At Home Famous ""Brown Bread"" Wheat Dinner Rolls",1.0,3.9800,3.9800,3.98,3.9800,yes
2025-10-14,Walmart,"Classico Tomato & Basil Pasta Sauce, 24 oz Jar",1.0,2.9800,2.9800,2.98,2.9800,yes
2025-10-14,Walmart,"Barilla Classic Whole Grain Pasta, Thin Spaghetti Noodles, 16 oz",1.0,1.8400,1.8400,1.84,1.8400,yes
2025-10-14,Walmart,"BelGioioso Gluten-Free Asiago Specialty Cheese Wedge, 8 oz",1.0,5.4200,5.4200,5.42,5.4200,yes
2025-10-14,Walmart,"Thomas' Plain Mini Bagels, 10 count, Kosher Mini Bagels, 15 oz Bag",1.0,4.8200,4.8200,4.82,4.8200,yes
2025-10-14,Walmart,"GoGo squeeZ No Sugar Added Apple Apple Applesauce & Fruit Puree Pouches, 3.2 oz (24 Pack)",1.0,14.4700,14.4700,14.47,14.4700,yes
2025-10-14,Walmart,"Pepperidge Farm White Hot Dog Buns, Top Sliced, 8-Pack Bag",2.0,3.3700,6.7400,6.74,3.3700,yes
2025-10-14,Walmart,"Oscar Mayer Turkey Franks Hot Dogs, 16 oz, 10 ct Pack",1.0,3.9700,3.9700,3.97,3.9700,yes
2025-10-14,Walmart,"Great Value Oven Roasted Turkey Breast Lunchmeat, 16 oz, Plastic Tub, Refrigerated",1.0,5.3700,5.3700,5.37,5.3700,yes
2025-10-14,Walmart,"Nature's Own WhiteWheat Healthy White Bread, Sliced White Bread Loaf, 20 oz, Shelf-Stable",1.0,3.4200,3.4200,3.42,3.4200,yes
2025-10-14,Walmart,"McCormick Chili Seasoning Mix, 1.25 oz Packet",1.0,1.5800,1.5800,1.58,1.5800,yes
2025-10-14,Walmart,"Bush's Chili Beans, Canned Pinto Beans in Mild Chili Sauce, 27 oz Can",1.0,2.4200,2.4200,2.42,2.4200,yes
2025-10-14,Walmart,"Great Value Golden Sweet Whole Kernel Corn, 15 oz",1.0,0.5000,0.5000,0.5,0.5000,yes
2025-10-14,Walmart,"Great Value Black Beans, 15 oz",2.0,0.9200,1.8400,1.84,0.9200,yes
2025-10-14,Walmart,"Perdue Harvestland, Fresh Ground Chicken, 92% Lean 8% Fat, 1 lb. Tray",2.0,3.8400,7.6800,7.68,3.8400,yes
2025-10-14,Walmart,"Oikos Pro 23g Protein, Mango Pineapple Cultured Dairy Drink Bottle, 7 fl oz",3.0,5.82,17.46,5.82,,no
2025-10-14,Walmart,"Oikos Pro Shots 10g Protein, Mango Cultured Dairy Drinks Bottles, 3.1 fl oz, 6 Count​",1.0,5.14,5.14,5.14,,no
2025-10-14,Walmart,"Oikos Pro Shots 10g Protein, Mixed Berry Cultured Dairy Drinks Bottles, 3.1 fl oz, 6 Count​",1.0,5.14,5.14,5.14,,no
2025-10-14,Walmart,"Great Value Colby & Monterey Jack Cheese Snack, 9 oz Bag, 12 Cheese Sticks",1.0,2.5600,2.5600,2.56,2.5600,yes
2025-10-14,Walmart,"Great Value Whole Vitamin D Milk, Gallon, 128 fl oz",2.0,2.2200,4.4400,4.44,2.2200,yes
2025-10-14,Walmart,"Fresh Whole Brown Mushrooms, 8 oz",1.0,2.2700,2.2700,2.27,2.2700,yes
2025-10-14,Walmart,Marketside Envy Apples 3 Lb Bag,1.0,7.4200,7.4200,7.42,7.4200,yes
2025-10-14,Walmart,"DiGiorno Classic Crust Cheese Pizza, 19.1 oz (Frozen)",2.0,4.6700,9.3400,9.34,4.6700,yes
2025-10-19,Walmart,"Nutella Hazelnut Spread with Cocoa, Creamy Hazelnut Spread, Breakfast Favorite, 33.5 oz Jar",1.0,11.4800,11.4800,11.48,11.4800,yes
2025-10-19,Walmart,"Snyder's of Hanover Pretzels, Braided Pretzel Twists Honey Wheat, 12 oz",1.0,3.6200,3.6200,3.62,3.6200,yes
2025-10-19,Walmart,"Fresh Whole Green Broccoli Crowns, 1 Each",2.0,2.0,4.0,2.0,,no
2025-10-19,Walmart,"Fresh Banana, Each",4.0,0.1725,0.69,0.1725,,no
2025-10-19,Walmart,"Fritos® Scoops!® Corn Chips, 9.25 oz. Bag",1.0,4.4800,4.4800,4.48,4.4800,yes
2025-10-19,Walmart,"Swiffer Sweep + Mop Heavy Duty Wet Refills, Multi-Surface Floor Cleaner, Unstopables Fresh, 20 Count",2.0,8.9400,17.8800,17.88,8.9400,yes
2025-10-19,Walmart,"All Natural Ground Chicken, 1 lb Tray",1.0,3.7200,3.7200,3.72,3.7200,yes
2025-10-19,Walmart,"McCormick Chili Seasoning Mix, 1.25 oz Packet",1.0,1.5800,1.5800,1.58,1.5800,yes
2025-10-19,Walmart,"Thomas' Light Multi-Grain English Muffins, 6 count, 100 Calories English Muffins, 12 oz Tray",1.0,3.6700,3.6700,3.67,3.6700,yes
2025-10-19,Walmart,"Great Value Original Whipped Cream Cheese Spread, 12 oz Tub",1.0,2.9200,2.9200,2.92,2.9200,yes
2025-10-19,Walmart,"Great Value Uncooked Original Breakfast Pork Sausage Links, 12 oz Package",2.0,2.4200,4.8400,4.84,2.4200,yes
2025-10-19,Walmart,"Great Value Fiesta Blend Finely Shredded Cheese, 8 oz Bag",1.0,1.9700,1.9700,1.97,1.9700,yes
2025-10-19,Walmart,"Great Value Colby & Monterey Jack Cheese Snack, 9 oz Bag, 12 Cheese Sticks",1.0,2.5600,2.5600,2.56,2.5600,yes
2025-10-19,Walmart,"bubly Sparkling Water, The Super Mario Galaxy Movie Cherry, Zero Sugar & Zero Calories ,12 fl oz Cans (8 pack)​",1.0,4.2800,4.2800,4.28,4.2800,yes
2025-10-19,Walmart,"bubly Sparkling Water, The Super Mario Galaxy Movie Lime, Zero Sugar & Zero Calories, 12 fl oz Cans (8 pack)​",1.0,4.2800,4.2800,4.28,4.2800,yes
2025-10-19,Walmart,"WHOLLY GUACAMOLE Classic Bowl Family Size, Hass Avocados, No preservatives added, 15 oz Tub",1.0,5.3300,5.3300,5.33,5.3300,yes
2025-10-19,Walmart,"Gordo's Original Queso Cheese Dip, 16 oz, Refrigerated Dip",1.0,4.9800,4.9800,4.98,4.9800,yes
2025-10-19,Walmart,"Great Value Original Sour Cream, 24 oz Tub",1.0,2.7400,2.7400,2.74,2.7400,yes
2025-10-19,Walmart,"Great Value Golden Sweet Whole Kernel Corn, 15 oz",2.0,0.5000,1.0000,1.0,0.5000,yes
2025-10-19,Walmart,"Great Value Petite Diced Tomatoes in Tomato Juice, 14.5 oz",1.0,0.9600,0.9600,0.96,0.9600,yes
2025-10-19,Walmart,"Great Value Black Beans, 15 oz",2.0,0.9200,1.8400,1.84,0.9200,yes
2025-10-19,Walmart,"Bush's Chili Beans, Canned Pinto Beans in Mild Chili Sauce, 27 oz Can",1.0,2.4200,2.4200,2.42,2.4200,yes
2025-10-19,Walmart,"Planet Oat Oat Milk, Velvety & Smooth, Barista Lovers, 52 fl oz",1.0,3.3800,3.3800,3.38,3.3800,yes
2025-10-19,Walmart,"Great Value Whole Vitamin D Milk, Gallon, 128 fl oz",1.0,2.2200,2.2200,2.22,2.2200,yes
2025-10-19,Walmart,"Chobani 20G Protein Low-Fat Greek Yogurt Drink, Strawberries and Cream 10 fl oz Bottle, 4 Pack",1.0,8.97,8.97,8.97,,no
2025-10-19,Walmart,"Oikos Pro Shots 10g Protein, Mango Cultured Dairy Drinks Bottles, 3.1 fl oz, 6 Count​",1.0,5.14,5.14,5.14,,no
2025-10-19,Walmart,"Oikos Pro Shots 10g Protein, Mixed Berry Cultured Dairy Drinks Bottles, 3.1 fl oz, 6 Count​",1.0,5.14,5.14,5.14,,no
2025-10-19,Walmart,"Oikos Pro 23g Protein, Mango Pineapple Cultured Dairy Drink Bottle, 7 fl oz",3.0,5.82,17.46,5.82,,no
2025-10-19,Walmart,"Great Value Oven Roasted Turkey Breast Lunchmeat, 16 oz, Plastic Tub, Refrigerated",1.0,5.3700,5.3700,5.37,5.3700,yes
2025-10-19,Walmart,"Green Bell Pepper, 1 each",1.0,0.78,0.78,0.78,,no
2025-10-19,Walmart,"Thomas' Plain Mini Bagels, 10 count, Kosher Mini Bagels, 15 oz Bag",1.0,4.8200,4.8200,4.82,4.8200,yes
2025-10-19,Walmart,"Nature's Own WhiteWheat Healthy White Bread, Sliced White Bread Loaf, 20 oz, Shelf-Stable",2.0,3.4200,6.8400,6.84,3.4200,yes
2025-10-19,Walmart,"RITZ Whole Wheat Crackers, Snacks for Kids and Adults, Lunch Snacks, 12.9 oz",1.0,3.9700,3.9700,3.97,3.9700,yes
2025-10-19,Walmart,"Great Value Sharp Cheddar Finely Shredded Cheese, 8 oz Bag",1.0,1.9700,1.9700,1.97,1.9700,yes
2025-10-19,Walmart,"Great Value Frozen Broccoli Florets Steamable Bag, 12 oz",1.0,1.1600,1.1600,1.16,1.1600,yes
2025-10-19,Walmart,"The Cheesecake Factory At Home Famous ""Brown Bread"" Wheat Dinner Rolls",1.0,3.9800,3.9800,3.98,3.9800,yes
2025-10-19,Walmart,"Great Value Wide Egg Noodles, 16 oz",1.0,1.6200,1.6200,1.62,1.6200,yes
2025-10-19,Walmart,"Garlic Bulb Fresh Whole, Each",1.0,0.72,0.72,0.72,,no
2025-10-19,Walmart,"Fresh Red Bell Pepper, 1 Each",1.0,1.48,1.48,1.48,,no
2025-10-19,Walmart,"Fresh Glorys Cherry Tomatoes, 10 oz Package",2.0,3.2700,6.5400,6.54,3.2700,yes
2025-10-19,Walmart,"Perdue Harvestland, Free Range, Fresh Chicken Breast Tenderloin Pieces, 0.8-1.7lb. Tray",1.0,5.7800,5.7800,5.78,5.7800,yes
2025-10-19,Walmart,"Fresh Whole Brown Mushrooms, 8 oz",2.0,2.2700,4.5400,4.54,2.2700,yes
2025-10-19,Walmart,Marketside Envy Apples 3 Lb Bag,1.0,7.4200,7.4200,7.42,7.4200,yes
2025-10-26,Walmart,"Sweet Potatoes Whole Fresh, Each",5.0,0.58,2.9,0.58,,no
2025-10-26,Walmart,"Fresh Whole Yellow Onion, Each",1.0,1.23,1.23,1.23,,no
2025-10-26,Walmart,"Fresh Banana, Each",6.0,0.18333333333333335,1.1,0.18333333333333335,,no
2025-10-26,Walmart,"Pace Chunky Medium Salsa, 64 oz Bottle",1.0,7.9300,7.9300,7.93,7.9300,yes
2025-10-26,Walmart,"Heinz Sweet Relish, 26 oz Bottle",1.0,4.6400,4.6400,4.64,4.6400,yes
2025-10-26,Walmart,"McCormick 30% Less Sodium Taco Seasoning Mix, 1.0 oz Packet",1.0,0.9700,0.9700,0.97,0.9700,yes
2025-10-26,Walmart,"Tostitos Scoops! Tortilla Chips Multigrain, 10 oz Bag",2.0,4.4800,8.9600,8.96,4.4800,yes
2025-10-26,Walmart,"Blue Diamond Almonds, Lightly Salted Snack Almonds perfect for lunches and on-the-go, 25 oz.",1.0,11.4800,11.4800,11.48,11.4800,yes
2025-10-26,Walmart,"King's Hawaiian Original Hawaiian Sweet Dinner Rolls 24 Count, 24 oz, Shelf-Stable",1.0,7.8800,7.8800,7.88,7.8800,yes
2025-10-26,Walmart,"Pepperidge Farm White Hot Dog Buns, Top Sliced, 8-Pack Bag",1.0,3.3700,3.3700,3.37,3.3700,yes
2025-10-26,Walmart,"Starry Lemon Lime Soda Pop, 7.5 fl oz, 10 Pack Mini Cans",1.0,5.9800,5.9800,5.98,5.9800,yes
2025-10-26,Walmart,"Stauffer's Original Animal Snack Crackers, 32 oz Party Size Pillow Bag, Low Fat Snack for Kids & Adults",1.0,5.1800,5.1800,5.18,5.1800,yes
2025-10-26,Walmart,"Snyder's of Hanover Pretzels, Braided Pretzel Twists Honey Wheat, 12 oz",1.0,3.6200,3.6200,3.62,3.6200,yes
2025-10-26,Walmart,"Great Value Soup & Oyster Crackers, 9 oz",1.0,1.4700,1.4700,1.47,1.4700,yes
2025-10-26,Walmart,"Pacific Foods Organic Creamy Tomato Soup, 32 oz Carton",1.0,4.1200,4.1200,4.12,4.1200,yes
2025-10-26,Walmart,"""JIFFY"" Corn Muffin Mix, 8.5 oz Box",2.0,0.5000,1.0000,1.0,0.5000,yes
2025-10-26,Walmart,"McCormick Chili Seasoning Mix, 1.25 oz Packet",2.0,1.5800,3.1600,3.16,1.5800,yes
2025-10-26,Walmart,"Bush's Chili Beans, Canned Pinto Beans in Mild Chili Sauce, 27 oz Can",2.0,2.4200,4.8400,4.84,2.4200,yes
2025-10-26,Walmart,"Great Value Petite Diced Tomatoes in Tomato Juice, 14.5 oz",4.0,0.9600,3.8400,3.84,0.9600,yes
2025-10-26,Walmart,"Great Value Cut Green Beans, 14.5 oz Can",2.0,0.5000,1.0000,1.0,0.5000,yes
2025-10-26,Walmart,"Classico Tomato & Basil Pasta Sauce, 24 oz Jar",1.0,2.9800,2.9800,2.98,2.9800,yes
2025-10-26,Walmart,"Barilla Classic Whole Grain Pasta, Thin Spaghetti Noodles, 16 oz",1.0,1.8400,1.8400,1.84,1.8400,yes
2025-10-26,Walmart,"WHOLLY GUACAMOLE Classic Bowl Family Size, Hass Avocados, No preservatives added, 15 oz Tub",1.0,5.3300,5.3300,5.33,5.3300,yes
2025-10-26,Walmart,"Great Value Fiesta Blend Finely Shredded Cheese, 16 oz Bag",1.0,3.4800,3.4800,3.48,3.4800,yes
2025-10-26,Walmart,"Perdue Harvestland, Fresh Ground Chicken, 92% Lean 8% Fat, 1 lb. Tray",3.0,3.8400,11.5200,11.52,3.8400,yes
2025-10-26,Walmart,"Great Value Golden Sweet Whole Kernel Corn, 15 oz",3.0,0.5000,1.5000,1.5,0.5000,yes
2025-10-26,Walmart,"Great Value Black Beans, 15 oz",3.0,0.9200,2.7600,2.76,0.9200,yes
2025-10-26,Walmart,"bubly Sparkling Water, The Super Mario Galaxy Movie Lime, Zero Sugar & Zero Calories, 12 fl oz Cans (8 pack)​",1.0,4.2800,4.2800,4.28,4.2800,yes
2025-10-26,Walmart,"bubly Sparkling Water, The Super Mario Galaxy Movie Cherry, Zero Sugar & Zero Calories ,12 fl oz Cans (8 pack)​",1.0,4.2800,4.2800,4.28,4.2800,yes
2025-10-26,Walmart,"BelGioioso Gluten-Free Asiago Specialty Cheese Wedge, 8 oz",1.0,5.4200,5.4200,5.42,5.4200,yes
2025-10-26,Walmart,"Kerrygold Grass-Fed Pure Irish Salted Butter Sticks, 8 oz, 2 Sticks",2.0,5.2400,10.4800,10.48,5.2400,yes
2025-10-26,Walmart,"Oscar Mayer Turkey Franks Hot Dogs, 16 oz, 10 ct Pack",1.0,3.9700,3.9700,3.97,3.9700,yes
2025-10-26,Walmart,"Green Bell Pepper, 1 each",1.0,0.82,0.82,0.82,,no
2025-10-26,Walmart,"Great Value Oven Roasted Turkey Breast Lunchmeat, 16 oz, Plastic Tub, Refrigerated",1.0,5.3700,5.3700,5.37,5.3700,yes
2025-10-26,Walmart,"Chobani 20G Protein Low-Fat Greek Yogurt Drink, Strawberries and Cream 10 fl oz Bottle, 4 Pack",1.0,8.97,8.97,8.97,,no
2025-10-26,Walmart,"Oikos Pro Shots 10g Protein, Mango Cultured Dairy Drinks Bottles, 3.1 fl oz, 6 Count​",1.0,5.14,5.14,5.14,,no
2025-10-26,Walmart,"Oikos Pro Shots 10g Protein, Mixed Berry Cultured Dairy Drinks Bottles, 3.1 fl oz, 6 Count​",1.0,5.14,5.14,5.14,,no
2025-10-26,Walmart,"Oikos Pro 23g Protein, Mango Pineapple Cultured Dairy Drink Bottle, 7 fl oz",4.0,7.76,31.04,7.76,,no
2025-10-26,Walmart,"Great Value Uncooked Original Breakfast Pork Sausage Links, 12 oz Package",2.0,2.4200,4.8400,4.84,2.4200,yes
2025-10-26,Walmart,"Marketside Plain Goat Cheese, 4 oz",2.0,2.9700,5.9400,5.94,2.9700,yes
2025-10-26,Walmart,"Great Value Large White Eggs, 36 Count",1.0,5.8200,5.8200,5.82,5.8200,yes
2025-10-26,Walmart,"Great Value Original Whipped Cream Cheese Spread, 12 oz Tub",2.0,2.9200,5.8400,5.84,2.9200,yes
2025-10-26,Walmart,"Thomas' Plain Mini Bagels, 10 count, Kosher Mini Bagels, 15 oz Bag",2.0,4.8200,9.6400,9.64,4.8200,yes
2025-10-26,Walmart,"Nature's Own WhiteWheat Healthy White Bread, Sliced White Bread Loaf, 20 oz, Shelf-Stable",2.0,3.4200,6.8400,6.84,3.4200,yes
2025-10-26,Walmart,"Fresh Glorys Cherry Tomatoes, 10 oz Package",1.0,3.2700,3.2700,3.27,3.2700,yes
2025-10-26,Walmart,"Fritos Regular Corn Chips, 9.25 oz Single Bag",2.0,4.4800,8.9600,8.96,4.4800,yes
2025-10-26,Walmart,"Fresh Red Bell Pepper, 1 Each",1.0,1.48,1.48,1.48,,no
2025-10-26,Walmart,"Fresh Whole Brown Mushrooms, 8 oz",1.0,2.2700,2.2700,2.27,2.2700,yes
2025-10-26,Walmart,"Marketside Fresh Shredded Iceberg Lettuce, 16 oz Bag",1.0,3.9700,3.9700,3.97,3.9700,yes
2025-10-26,Walmart,Marketside Envy Apples 3 Lb Bag,1.0,7.4200,7.4200,7.42,7.4200,yes
2025-11-02,Walmart,"Nature's Own WhiteWheat Healthy White Bread, Sliced White Bread Loaf, 20 oz, Shelf-Stable",1.0,3.4200,3.4200,3.42,3.4200,yes
2025-11-02,Walmart,"Oikos Pro 23g Protein, Peach Cultured Dairy Drink Bottle, 7 fl oz",4.0,7.76,31.04,7.76,,no
2025-11-02,Walmart,SunButter Original Sunflower Seed Butter 16 oz Jar,1.0,6.9800,6.9800,6.98,6.9800,yes
2025-11-02,Walmart,"Great Value Petite Diced Tomatoes in Tomato Juice, 14.5 oz",1.0,0.9600,0.9600,0.96,0.9600,yes
2025-11-02,Walmart,"Bush's Chili Beans, Canned Pinto Beans in Mild Chili Sauce, 16 oz Can",1.0,1.8200,1.8200,1.82,1.8200,yes
2025-11-02,Walmart,"McCormick Chili Seasoning Mix, 1.25 oz Packet",1.0,1.5800,1.5800,1.58,1.5800,yes
2025-11-02,Walmart,"Perdue Harvestland, Fresh Ground Chicken, 92% Lean 8% Fat, 1 lb. Tray",1.0,3.8400,3.8400,3.84,3.8400,yes
2025-11-02,Walmart,"Pacific Foods Organic Creamy Tomato Soup, 32 oz Carton",1.0,4.1200,4.1200,4.12,4.1200,yes
2025-11-02,Walmart,"Great Value Sharp Cheddar Finely Shredded Cheese, 16 oz Bag",1.0,3.4800,3.4800,3.48,3.4800,yes
2025-11-02,Walmart,"bubly Sparkling Water, The Super Mario Galaxy Movie Cherry, Zero Sugar & Zero Calories ,12 fl oz Cans (8 pack)​",1.0,4.2800,4.2800,4.28,4.2800,yes
2025-11-02,Walmart,"bubly Sparkling Water, The Super Mario Galaxy Movie Lime, Zero Sugar & Zero Calories, 12 fl oz Cans (8 pack)​",1.0,4.2800,4.2800,4.28,4.2800,yes
2025-11-02,Walmart,"Chobani 20G Protein Low-Fat Greek Yogurt Drink, Strawberries and Cream 10 fl oz Bottle, 4 Pack",1.0,8.97,8.97,8.97,,no
2025-11-02,Walmart,"Oikos Pro Shots 10g Protein, Mango Cultured Dairy Drinks Bottles, 3.1 fl oz, 6 Count​",1.0,5.14,5.14,5.14,,no
2025-11-02,Walmart,"Oikos Pro Shots 10g Protein, Mixed Berry Cultured Dairy Drinks Bottles, 3.1 fl oz, 6 Count​",1.0,5.14,5.14,5.14,,no
2025-11-02,Walmart,"Great Value Oven Roasted Turkey Breast Lunchmeat, 16 oz, Plastic Tub, Refrigerated",2.0,5.3700,10.7400,10.74,5.3700,yes
2025-11-02,Walmart,"Thomas' Plain Mini Bagels, 10 count, Kosher Mini Bagels, 15 oz Bag",1.0,4.8200,4.8200,4.82,4.8200,yes
2025-11-02,Walmart,"Great Value Original Whipped Cream Cheese Spread, 12 oz Tub",2.0,2.9200,5.8400,5.84,2.9200,yes
2025-11-02,Walmart,"Great Value Whole Vitamin D Milk, Gallon, 128 fl oz",1.0,2.2600,2.2600,2.26,2.2600,yes
2025-11-02,Walmart,Marketside Envy Apples 3 Lb Bag,1.0,7.4200,7.4200,7.42,7.4200,yes
2025-11-02,Walmart,"Perdue Harvestland, Free Range, Fresh Chicken Breast Tenderloin Pieces, 0.8-1.7lb. Tray",1.0,5.9400,5.9400,5.94,5.9400,yes
2025-11-04,Walmart,"Gatorade 32 oz Gator-skin Bottle, Green, One Size",1.0,9.9700,9.9700,9.97,9.9700,yes
2025-11-05,Walmart,"Blue Diamond Almonds, Lightly Salted Snack Almonds perfect for lunches and on-the-go, 25 oz.",1.0,11.4800,11.4800,11.48,11.4800,yes
2025-11-05,Walmart,"Oscar Mayer Turkey Franks Hot Dogs, 16 oz, 10 ct Pack",1.0,3.9700,3.9700,3.97,3.9700,yes
2025-11-05,Walmart,"Marketside Plain Goat Cheese, 4 oz",2.0,2.9700,5.9400,5.94,2.9700,yes
2025-11-05,Walmart,"BelGioioso Gluten-Free Asiago Specialty Cheese Wedge, 8 oz",1.0,5.4200,5.4200,5.42,5.4200,yes
2025-11-05,Walmart,"Stauffer's Original Animal Snack Crackers, 32 oz Party Size Pillow Bag, Low Fat Snack for Kids & Adults",1.0,5.1800,5.1800,5.18,5.1800,yes
2025-11-05,Walmart,"Great Value Mozzarella String Cheese Sticks, 12 oz Bag, 12 Count",1.0,3.2800,3.2800,3.28,3.2800,yes
2025-11-05,Walmart,"Great Value Colby & Monterey Jack Cheese Snack, 9 oz Bag, 12 Cheese Sticks",1.0,2.5600,2.5600,2.56,2.5600,yes
2025-11-05,Walmart,"Great Value Large White Eggs, 36 Count",1.0,5.8200,5.8200,5.82,5.8200,yes
2025-11-05,Walmart,"Fresh Glorys Cherry Tomatoes, 10 oz Package",1.0,3.2700,3.2700,3.27,3.2700,yes
2025-11-09,Walmart,"Planet Oat Extra Creamy Original Oat Milk, 52 oz",1.0,3.3800,3.3800,3.38,3.3800,yes
2025-11-09,Walmart,"Great Value Smoked Turkey Breast Lunchmeat, 16 oz, Plastic Tub, Refrigerated",1.0,6.4600,6.4600,6.46,6.4600,yes
2025-11-09,Walmart,"Fresh Cosmic Crisp Apples, 3 lb Bag",1.0,4.5700,4.5700,4.57,4.5700,yes
2025-11-09,Walmart,"Johnsonville Original Breakfast Sausage, 14 Links, 12 oz (Fresh)",1.0,3.9700,3.9700,3.97,3.9700,yes
2025-11-09,Walmart,"Great Value Oven Roasted Turkey Breast Lunchmeat, 16 oz, Plastic Tub, Refrigerated",1.0,5.3700,5.3700,5.37,5.3700,yes
2025-11-09,Walmart,"Chobani 20G Protein Low-Fat Greek Yogurt Drink, Strawberries and Cream 10 fl oz Bottle, 4 Pack",1.0,8.97,8.97,8.97,,no
2025-11-09,Walmart,"Fresh Banana, Each",5.0,0.202,1.01,0.202,,no
2025-11-09,Walmart,"Scott 1000 Toilet Paper, 12 Rolls, 1,000 Sheets per Roll",1.0,10.9700,10.9700,10.97,10.9700,yes
2025-11-09,Walmart,"Heinz Chili Sauce, 12 oz Bottle",1.0,3.1800,3.1800,3.18,3.1800,yes
2025-11-09,Walmart,"bubly Sparkling Water, The Super Mario Galaxy Movie Lime, Zero Sugar & Zero Calories, 12 fl oz Cans (8 pack)​",1.0,4.2800,4.2800,4.28,4.2800,yes
2025-11-09,Walmart,"bubly Sparkling Water, The Super Mario Galaxy Movie Cherry, Zero Sugar & Zero Calories ,12 fl oz Cans (8 pack)​",1.0,4.2800,4.2800,4.28,4.2800,yes
2025-11-09,Walmart,"Kerrygold Grass-Fed Pure Irish Salted Butter Sticks, 8 oz, 2 Sticks",1.0,5.2400,5.2400,5.24,5.2400,yes
2025-11-09,Walmart,"McCormick Chili Seasoning Mix, 1.25 oz Packet",1.0,1.5800,1.5800,1.58,1.5800,yes
2025-11-09,Walmart,"Great Value Petite Diced Tomatoes in Tomato Juice, 14.5 oz",1.0,0.9600,0.9600,0.96,0.9600,yes
2025-11-09,Walmart,"Great Value Golden Sweet Whole Kernel Corn, 15 oz",1.0,0.5000,0.5000,0.5,0.5000,yes
2025-11-09,Walmart,"Great Value Black Beans, 15 oz",1.0,0.8600,0.8600,0.86,0.8600,yes
